NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,HasSteam,HasElectricity,HasGas,NbSourcesEnergies,SecondUseRatio,ThirdUseRatio,AreaPerFloor,SiteEnergyUse_log,PrimaryPropertyType_Distribution_Center,PrimaryPropertyType_Hospital,PrimaryPropertyType_Hotel,PrimaryPropertyType_K_12_School,PrimaryPropertyType_Laboratory,PrimaryPropertyType_Large_Office,PrimaryPropertyType_Medical_Office,PrimaryPropertyType_Mixed_Use_Property,PrimaryPropertyType_Office,PrimaryPropertyType_Other,PrimaryPropertyType_Refrigerated_Warehouse,PrimaryPropertyType_Residence_Hall,PrimaryPropertyType_Restaurant,PrimaryPropertyType_Retail_Store,PrimaryPropertyType_Self_Storage_Facility,PrimaryPropertyType_Senior_Care_Community,PrimaryPropertyType_Small_and_Mid_Sized_Office,PrimaryPropertyType_Supermarket_Grocery_Store,PrimaryPropertyType_University,PrimaryPropertyType_Warehouse,PrimaryPropertyType_Worship_Facility,Neighborhood_BALLARD,Neighborhood_CENTRAL,Neighborhood_DELRIDGE,Neighborhood_DOWNTOWN,Neighborhood_EAST,Neighborhood_GREATER_DUWAMISH,Neighborhood_LAKE_UNION,Neighborhood_MAGNOLIA_QUEENANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST,UsageType_Bin,AgeGroup
1.0,1,33105,0,0,1,1,2,0.0,0.0,33105.0,14.360932516987925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1.0,2,48882,7233,0,1,1,2,0.1857329896485413,0.0,24441.0,15.729846739982388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1.0,1,22320,0,0,1,0,1,0.0,0.0,22320.0,12.992404809035204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,1,47105,0,0,1,1,2,0.0,0.0,47105.0,16.141296517301978,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,2,40029,0,0,1,0,1,0.2048514826750606,0.0,20014.5,14.202074322498037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,2,28304,0,0,1,0,1,0.0,0.0,14152.0,14.054029302879831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,1,26400,0,0,1,0,1,0.2727272727272727,0.0,26400.0,13.02279163000612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,1,27680,0,0,1,1,2,0.0968208092485549,0.0,27680.0,14.391242494599163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,2,25872,0,0,1,1,2,0.1004947433518862,0.0,12936.0,14.396115383978136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1.0,2,25872,0,0,1,1,2,0.0,0.0,12936.0,14.690709884030213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,1,20500,0,0,1,0,1,0.0,0.0,20500.0,12.31313213920714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,2,21436,0,0,1,0,1,0.0,0.0,10718.0,13.18946801730354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1.0,1,20233,0,0,1,1,2,0.3283744377996342,0.3135471754065141,20233.0,13.353872043384142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,4,39926,12400,0,1,1,2,0.3105745629414416,0.0644943144817913,9981.5,13.82641853705665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,3,31417,8110,0,1,1,2,0.4102874240061113,0.0,10472.333333333334,13.934321731572318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1.0,6,46580,0,0,1,0,1,0.0,0.0,7763.333333333333,13.473408025934988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,2,25920,0,0,1,0,1,0.0,0.0,12960.0,13.07880868120366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,2,25920,0,0,1,1,2,0.0,0.0,12960.0,13.827110517530516,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,8,61721,0,0,1,1,2,0.0,0.0,7715.125,14.879213804850322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,2,25920,0,0,1,1,2,0.0,0.0,12960.0,14.39987547257256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,4,39760,0,1,1,1,3,0.0,0.0,9940.0,14.723349675348624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.0,3,30971,0,1,1,1,3,0.0,0.0,10323.666666666666,14.853375883999282,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.0,3,22667,0,1,1,1,3,0.0,0.0,7555.666666666667,15.141825323568533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1.0,2,33840,0,0,1,1,2,0.4036643026004728,0.0425531914893617,16920.0,14.61645250149654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1.0,5,33740,6010,0,1,0,1,0.259691760521636,0.0444576170717249,6748.0,14.071241524521668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,2,20516,0,0,1,1,2,0.3899395593682979,0.0,10258.0,13.837073032878664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1.0,3,27480,0,0,1,0,1,0.315429403202329,0.0,9160.0,14.010383227311454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1.0,1,46958,0,0,1,1,2,0.7235401848460327,0.0975126708973976,46958.0,14.41372481879836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
1.0,1,26532,0,0,1,1,2,0.0,0.0,26532.0,14.475216899669604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,2,22388,0,0,1,1,2,0.12453099874933,0.0,11194.0,13.26456603446284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1.0,1,30730,0,0,1,1,2,0.0,0.0,30730.0,14.930801399740169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,2,35600,0,0,1,1,2,0.0,0.0,17800.0,14.591685409834737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1.0,3,62000,0,0,1,1,2,0.0806451612903225,0.0,20666.666666666668,14.403110608232744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
1.0,2,23600,0,0,1,0,1,0.0,0.0,11800.0,13.56222822140714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.0,3,40067,0,0,1,0,1,0.0,0.0,13355.666666666666,14.650041300146492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.0,3,26419,6922,0,1,0,1,0.0,0.0,8806.333333333334,13.887820986933407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,3,25262,0,0,1,1,2,0.0,0.0,8420.666666666666,14.200471042434474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,3,53103,0,0,1,1,2,0.0,0.0,17701.0,15.40023745263863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,3,34106,0,0,1,0,1,0.0,0.0,11368.666666666666,14.297428630628652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.0,3,34545,0,0,1,0,1,0.0,0.0,11515.0,14.654479003461097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.0,3,70296,0,0,1,0,1,0.0,0.0,23432.0,14.838704554846265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.0,4,27838,0,0,1,0,1,0.0,0.0,6959.5,14.012317628777325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2.0,2,28368,0,0,1,1,2,0.3316412859560068,0.0,14184.0,14.434058443768237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1.0,2,92080,0,0,1,1,2,0.0,0.0,46040.0,15.455495231050191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1.0,1,20236,0,0,1,1,2,0.0,0.0,20236.0,14.491095547076265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1.0,2,39815,0,0,1,1,2,0.3188999120934321,0.0,19907.5,14.533643356964673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
1.0,4,25557,0,0,1,0,1,0.0,0.0,6389.25,14.63984059424362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0,2,26994,0,0,1,1,2,0.3982736904497295,0.0,13497.0,14.939404960229636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
1.0,1,48112,0,0,1,0,1,0.0,0.0,48112.0,14.211562080312511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0,1,20909,0,0,1,1,2,0.0,0.0,20909.0,14.004500870759912,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,2,42793,16518,0,1,0,1,0.3859977099058257,0.0,21396.5,14.387725781464704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,2,45000,0,0,1,1,2,0.0,0.0,22500.0,15.592505905282636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1,26115,0,0,1,1,2,0.0,0.0,26115.0,14.339867790166505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1,26033,0,0,1,1,2,0.0,0.0,26033.0,13.954524612045038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1.0,4,48660,0,0,1,1,2,0.0,0.0,12165.0,14.447588459268566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,2,46539,0,0,1,1,2,0.0,0.0,23269.5,15.501918678159155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.0,4,29796,0,0,1,1,2,0.0,0.0,7449.0,14.618973854884477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,2,26400,0,0,1,1,2,0.2727272727272727,0.1056060606060606,13200.0,13.798970395537422,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,3,38148,0,0,1,0,1,0.3275401069518716,0.0,12716.0,14.048410956068285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,2,28800,0,0,1,1,2,0.5,0.0,14400.0,13.03233581994852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1.0,5,31945,0,0,1,0,1,0.0,0.0,6389.0,14.406884115601704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
1.0,5,85963,33055,0,1,0,1,0.3845259006781987,0.0,17192.6,15.31534809031599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1.0,4,34680,0,0,1,1,2,0.0,0.0,8670.0,13.97247060923802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,3,75058,34510,0,1,1,2,0.0,0.0,25019.333333333332,15.536015134978715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1,36504,0,0,1,1,2,0.0,0.0,36504.0,14.55791576941742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,6,35200,0,0,1,0,1,0.0,0.0,5866.666666666667,14.913525418207556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,5,35840,0,0,1,1,2,0.0,0.0,7168.0,14.24648136265456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,2,25920,0,0,1,0,1,0.0,0.0,12960.0,14.10326672142125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1.0,4,30525,0,1,1,0,2,0.1999672399672399,0.0,7631.25,14.874390189124618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,4,49243,0,0,1,1,2,0.0,0.0,12310.75,15.952770788510076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0.0,3,20411,0,0,1,1,2,0.0,0.0,6803.666666666667,14.515869607865485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.0,2,30855,10285,0,1,1,2,0.0,0.0,15427.5,14.896215547067309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1.0,3,73549,0,0,1,1,2,0.4339555942296972,0.0,24516.333333333332,14.855416352781738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,5,45780,11400,1,1,1,3,0.0982961992136304,0.0,9156.0,16.198207925442798,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.0,3,39115,0,0,1,1,2,0.0,0.0,13038.333333333334,15.133340970192991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1.0,3,38038,0,1,1,0,2,0.0311267679688732,0.0114622219885377,12679.333333333334,13.917426711110124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1.0,3,37796,0,1,1,1,3,0.4656577415599534,0.0,12598.666666666666,14.718101271686477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
1.0,1,27744,0,0,1,0,1,0.2184256055363321,0.1190888119953863,27744.0,15.493681868224948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1,36444,0,0,1,0,1,0.0,0.0,36444.0,11.991090039181596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1.0,1,27553,0,0,1,1,2,0.0,0.0,27553.0,13.781619825195586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.0,1,57310,0,0,1,1,2,0.0,0.0,57310.0,14.041646029019535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1.0,2,25920,0,0,1,1,2,0.270679012345679,0.1392361111111111,12960.0,13.804529991600702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1.0,3,40686,0,0,1,1,2,0.0,0.0,13562.0,14.560335871351958,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1.0,2,45271,0,0,1,1,2,0.0,0.0,22635.5,14.753078711443608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1.0,3,28380,12180,0,1,1,2,0.0,0.0,9460.0,14.131935596312836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1.0,5,508160,0,0,1,1,2,0.3205565176322418,0.0233115554156171,101632.0,17.149612267318457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,3,26176,0,0,1,1,2,0.0,0.0,8725.333333333334,13.78185798391178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1.0,1,37740,0,0,1,1,2,0.0,0.0,37740.0,15.822692447140891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1.0,1,26000,0,1,1,0,2,0.0,0.0,26000.0,15.478959742735118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1.0,3,23241,0,0,1,1,2,0.0,0.0,7747.0,13.513338003754182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1,155795,0,0,1,1,2,0.0,0.0,155795.0,16.687549627674215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1.0,1,21018,0,1,1,0,2,0.0,0.0,21018.0,14.381470465066212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1,30533,0,0,1,1,2,0.0,0.0,30533.0,15.590973795300403,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,2,33971,0,0,1,1,2,0.0,0.0,16985.5,16.68830902840521,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1.0,2,40600,0,1,1,1,3,0.0,0.0,20300.0,14.725992853485396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,4,38038,0,0,1,0,1,0.5152741994847257,0.0,9509.5,14.510559803451285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,4,64596,24596,0,1,1,2,0.3305158214130906,0.0,16149.0,14.741445930408728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,3,41466,6062,0,1,1,2,0.1205807167317802,0.030145179182945,13822.0,16.033674588931564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1.0,6,130710,100800,0,1,1,2,0.6805906204575013,0.0415882487950424,21785.0,15.820958755535727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,4,35780,0,0,1,0,1,0.2295695919508105,0.1460313024035774,8945.0,14.464058175258671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1.0,4,25132,7308,0,1,0,1,0.3183192742320547,0.0833598599395193,6283.0,13.244145849088063,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
1.0,1,49680,0,1,1,0,2,0.0,0.0,49680.0,14.860962898850204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1,36314,0,1,1,1,3,0.0,0.0,36314.0,14.421360184226131,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1.0,2,25920,0,0,1,0,1,0.1670138888888888,0.1554398148148148,12960.0,14.04485454677451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,4,47686,0,1,1,0,2,0.178249381369794,0.0,11921.5,14.543865723943586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,2,49280,0,0,1,1,2,0.1875,0.1663758116883117,24640.0,15.50875831962946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,2,25380,0,0,1,1,2,0.2531914893617021,0.0724980299448384,12690.0,15.747257161601162,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,6,40715,0,0,1,1,2,0.3993614147120226,0.0874370625076753,6785.833333333333,14.854999945626934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,4,82065,34800,0,1,0,1,0.3362456589288978,0.1699262779504051,20516.25,14.356165360038265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,4,36160,0,0,1,0,1,0.0,0.0,9040.0,14.437256724251846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1.0,1,34617,0,0,1,1,2,0.1679232746916255,0.1612213652251783,34617.0,15.451902816024129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1.0,5,66900,0,0,1,1,2,0.0,0.0,13380.0,14.306650636579704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
0.0,2,22710,0,0,1,0,1,0.0,0.0,11355.0,12.569894241209076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1.0,3,50499,13540,0,1,1,2,0.2681241212697281,0.0,16833.0,14.980279588993447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,5,54465,9605,0,1,1,2,0.0,0.0,10893.0,15.096603071393467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
